Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9268, 9.5144, 1.3768, 9.5178, 1.3768, 9.6078, 0.9268, 9.6044], 'spans': [{'offset': 465779, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Address in Reply." -->', 'polygon': [3.897, 0.6667, 4.9305, 0.6767, 4.9271, 0.8301, 3.897, 0.8134], 'spans': [{'offset': 459395, 'length': 39}]}
Excluded due to y_range or header_y_range: {'content': '[JULY 5', 'polygon': [5.2638, 0.6801, 5.7172, 0.6801, 5.7205, 0.8234, 5.2638, 0.8268], 'spans': [{'offset': 459436, 'length': 7}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.2537, 9.4644, 4.7538, 9.4644, 4.7538, 9.5578, 4.2537, 9.5544], 'spans': [{'offset': 465800, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8337, 9.5644, 5.1638, 9.5644, 5.1638, 9.6711, 3.8337, 9.6711], 'spans': [{'offset': 465831, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': 'Address in Reply.', 'polygon': [1.2072, 0.6267, 2.2444, 0.6334, 2.2444, 0.7868, 1.2039, 0.7801], 'spans': [{'offset': 466965, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]', 'polygon': [2.5979, 0.6334, 3.2482, 0.6334, 3.2482, 0.7868, 2.5979, 0.7868], 'spans': [{'offset': 466983, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.5169, 0.6334, 0.8671, 0.6367, 0.8671, 0.7768, 0.5136, 0.7768], 'spans': [{'offset': 467011, 'length': 28}]}
Excluded due to y_range or header_y_range: {'content': 'ferior mutton and selling it as New Zealand', 'polygon': [0.5036, 0.9401, 2.9014, 0.9368, 2.9014, 1.0568, 0.5036, 1.0601], 'spans': [{'offset': 467041, 'length': 43}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT / https://hdl.handle.net/2027/uc1. 32106019788238', 'polygon': [0.0167, 9.5544, 0.0167, 4.9572, 0.1134, 4.9572, 0.1134, 9.5544], 'spans': [{'offset': 473470, 'length': 83}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1234, 9.5544, 0.1267, 5.4006, 0.2301, 5.4006, 0.2268, 9.5544], 'spans': [{'offset': 473395, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3773, 9.4477, 2.0443, 9.4477, 2.0476, 9.6644, 1.3773, 9.6678], 'spans': [{'offset': 473298, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9071, 9.5211, 1.3473, 9.5244, 1.3473, 9.6144, 0.9071, 9.6078], 'spans': [{'offset': 473285, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Address in Reply.', 'polygon': [3.6651, 0.6301, 4.7055, 0.6367, 4.7022, 0.7868, 3.6651, 0.7768], 'spans': [{'offset': 466992, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="167" -->', 'polygon': [5.1324, 0.6401, 5.3592, 0.6434, 5.3559, 0.7634, 5.1291, 0.7634], 'spans': [{'offset': 473368, 'length': 25}]}
Excluded due to y_range or header_y_range: {'content': 'Now as to the Address. The mover of the', 'polygon': [2.9614, 0.9368, 5.3625, 0.9401, 5.3625, 1.0568, 2.9614, 1.0501], 'spans': [{'offset': 470170, 'length': 39}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.172, 9.4678, 4.6655, 9.4678, 4.6655, 9.5578, 4.172, 9.5578], 'spans': [{'offset': 473306, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.7684, 9.5744, 5.0691, 9.5711, 5.0691, 9.6711, 3.7684, 9.6711], 'spans': [{'offset': 473337, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Address in Reply.', 'polygon': [1.454, 0.5901, 2.4978, 0.6034, 2.4945, 0.7468, 1.454, 0.7368], 'spans': [{'offset': 474368, 'length': 34}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="168" -->', 'polygon': [0.817, 0.5967, 1.0405, 0.5934, 1.0371, 0.7134, 0.817, 0.7167], 'spans': [{'offset': 474341, 'length': 25}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]" -->', 'polygon': [2.9247, 0.6034, 3.5717, 0.6067, 3.5717, 0.7534, 2.9247, 0.7501], 'spans': [{'offset': 474403, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'am talking about, pointed out to the House', 'polygon': [0.8037, 0.8934, 3.2015, 0.8968, 3.2015, 1.0134, 0.8037, 1.0068], 'spans': [{'offset': 474467, 'length': 42}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1267, 9.5511, 0.1301, 5.3373, 0.2334, 5.3373, 0.2268, 9.5511], 'spans': [{'offset': 480847, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.0167, 9.5578, 0.0167, 7.4809, 0.1167, 7.4809, 0.1167, 9.5578], 'spans': [{'offset': 480923, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3906, 9.4344, 2.0743, 9.4344, 2.071, 9.6644, 1.3906, 9.6578], 'spans': [{'offset': 480777, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9238, 9.5178, 1.3706, 9.5211, 1.3706, 9.6111, 0.9204, 9.6078], 'spans': [{'offset': 480764, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Address in Reply.', 'polygon': [3.8585, 0.6034, 4.8956, 0.6134, 4.8956, 0.7601, 3.8585, 0.7501], 'spans': [{'offset': 474418, 'length': 34}]}
Excluded due to y_range or header_y_range: {'content': '[JULY 5" -->', 'polygon': [5.2091, 0.6167, 5.6926, 0.6167, 5.696, 0.7634, 5.2091, 0.7668], 'spans': [{'offset': 474453, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Bay has put the case exhaustively, I need not', 'polygon': [3.2782, 0.9001, 5.686, 0.9101, 5.6826, 1.0301, 3.2782, 1.0168], 'spans': [{'offset': 474510, 'length': 45}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.2386, 9.4644, 4.7322, 9.4644, 4.7322, 9.5544, 4.2386, 9.5544], 'spans': [{'offset': 480785, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8184, 9.5644, 5.1424, 9.5644, 5.1424, 9.6711, 3.8184, 9.6711], 'spans': [{'offset': 480816, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Address in Reply." -->', 'polygon': [1.2038, 0.6367, 2.2375, 0.6401, 2.2342, 0.7901, 1.2038, 0.7868], 'spans': [{'offset': 481635, 'length': 39}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.5943, 0.6434, 3.2412, 0.6401, 3.2412, 0.7934, 2.5943, 0.7968], 'spans': [{'offset': 481676, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.5069, 0.6534, 0.8603, 0.6534, 0.857, 0.7934, 0.5069, 0.7834], 'spans': [{'offset': 481605, 'length': 28}]}
Excluded due to y_range or header_y_range: {'content': 'trolling, guiding, or even answering the legis-', 'polygon': [0.5002, 0.9468, 2.8744, 0.9401, 2.8744, 1.0601, 0.5002, 1.0668], 'spans': [{'offset': 484974, 'length': 47}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT / https://hdl.handle.net/2027/uc1. 32106019788238', 'polygon': [0.0167, 9.5511, 0.0167, 4.9739, 0.1134, 4.9739, 0.1134, 9.5511], 'spans': [{'offset': 481776, 'length': 83}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access\\_use#cc-zero', 'polygon': [0.12, 9.5578, 0.12, 5.394, 0.2401, 5.394, 0.2368, 9.5578], 'spans': [{'offset': 488136, 'length': 75}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3705, 9.4344, 2.0441, 9.4344, 2.0441, 9.6644, 1.3672, 9.6644], 'spans': [{'offset': 488226, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.907, 9.5211, 1.3438, 9.5244, 1.3438, 9.6111, 0.907, 9.6078], 'spans': [{'offset': 488213, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Address in Reply." -->', 'polygon': [3.6847, 0.6334, 4.7184, 0.6401, 4.7184, 0.7868, 3.6814, 0.7801], 'spans': [{'offset': 481735, 'length': 39}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="169" -->', 'polygon': [5.1219, 0.6401, 5.3387, 0.6434, 5.3387, 0.7601, 5.1186, 0.7634], 'spans': [{'offset': 481708, 'length': 25}]}
Excluded due to y_range or header_y_range: {'content': 'and substantial point. That it should be made', 'polygon': [2.9544, 0.9401, 5.3387, 0.9368, 5.3387, 1.0501, 2.9544, 1.0535], 'spans': [{'offset': 481861, 'length': 45}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.1649, 9.4678, 4.6551, 9.4678, 4.6551, 9.5578, 4.1649, 9.5578], 'spans': [{'offset': 488234, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.7581, 9.5744, 5.0552, 9.5744, 5.0552, 9.6711, 3.7581, 9.6711], 'spans': [{'offset': 488265, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Address in Reply." -->', 'polygon': [1.5306, 0.6401, 2.5643, 0.6534, 2.561, 0.8034, 1.5306, 0.7901], 'spans': [{'offset': 488518, 'length': 39}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="170" -->', 'polygon': [0.8937, 0.6601, 1.1104, 0.6567, 1.1037, 0.7734, 0.8937, 0.7734], 'spans': [{'offset': 488491, 'length': 25}]}
Excluded due to y_range or header_y_range: {'content': 'words of disdain to any democrat who, as the', 'polygon': [0.8903, 0.9568, 3.2879, 0.9568, 3.2879, 1.0735, 0.8903, 1.0701], 'spans': [{'offset': 488641, 'length': 44}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.13, 9.5544, 0.1334, 5.3506, 0.2301, 5.3506, 0.2234, 9.5544], 'spans': [{'offset': 495001, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.02, 9.5478, 0.0167, 7.4909, 0.1134, 7.4909, 0.1167, 9.5478], 'spans': [{'offset': 495077, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3872, 9.4311, 2.0674, 9.4311, 2.0641, 9.6678, 1.3838, 9.6644], 'spans': [{'offset': 491744, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.917, 9.5211, 1.3605, 9.5211, 1.3605, 9.6111, 0.917, 9.6078], 'spans': [{'offset': 491731, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.9911, 0.6434, 3.6414, 0.6401, 3.6414, 0.7934, 2.9911, 0.8001], 'spans': [{'offset': 488559, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Address in Reply." -->', 'polygon': [3.9248, 0.6401, 4.9418, 0.6501, 4.9385, 0.8034, 3.9248, 0.7901], 'spans': [{'offset': 488591, 'length': 39}]}
Excluded due to y_range or header_y_range: {'content': '[JULY 5', 'polygon': [5.2686, 0.6501, 5.7221, 0.6501, 5.7221, 0.7934, 5.2686, 0.7968], 'spans': [{'offset': 488632, 'length': 7}]}
Excluded due to y_range or header_y_range: {'content': 'quite as sincere and quite as vain as the long', 'polygon': [3.3512, 0.9534, 5.7288, 0.9534, 5.7288, 1.0735, 3.3512, 1.0735], 'spans': [{'offset': 491814, 'length': 46}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.2216, 9.4644, 4.7184, 9.4678, 4.7184, 9.5544, 4.2216, 9.5511], 'spans': [{'offset': 491752, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8047, 9.5678, 5.1186, 9.5644, 5.1219, 9.6711, 3.8047, 9.6744], 'spans': [{'offset': 491783, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Address in Reply.', 'polygon': [1.1738, 0.6701, 2.2042, 0.6701, 2.2042, 0.8168, 1.1704, 0.8101], 'spans': [{'offset': 495785, 'length': 34}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]" -->', 'polygon': [2.561, 0.6734, 3.2112, 0.6734, 3.2112, 0.8234, 2.561, 0.8234], 'spans': [{'offset': 495820, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.5435, 0.6734, 0.8503, 0.6801, 0.8503, 0.8134, 0.5369, 0.8134], 'spans': [{'offset': 495835, 'length': 28}]}
Excluded due to y_range or header_y_range: {'content': 'there I should have said so too-will not his', 'polygon': [2.9211, 0.9634, 5.302, 0.9634, 5.302, 1.0735, 2.9211, 1.0768], 'spans': [{'offset': 498966, 'length': 44}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT / https://hdl.handle.net/2027/uc1. 32106019788238', 'polygon': [0.0167, 9.5511, 0.0167, 4.9739, 0.1134, 4.9739, 0.1134, 9.5511], 'spans': [{'offset': 502253, 'length': 83}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access\\_use#cc-zero', 'polygon': [0.1234, 9.5544, 0.1267, 5.3873, 0.2301, 5.3873, 0.2234, 9.5544], 'spans': [{'offset': 502177, 'length': 75}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3705, 9.4344, 2.0441, 9.4344, 2.0441, 9.6644, 1.3672, 9.6644], 'spans': [{'offset': 502061, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.907, 9.5211, 1.3472, 9.5244, 1.3472, 9.6144, 0.907, 9.6078], 'spans': [{'offset': 502048, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Address in Reply.', 'polygon': [3.6314, 0.6601, 4.6618, 0.6634, 4.6618, 0.8168, 3.6314, 0.8068], 'spans': [{'offset': 502158, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="171" -->', 'polygon': [5.0819, 0.6667, 5.2953, 0.6701, 5.292, 0.7868, 5.0819, 0.7834], 'spans': [{'offset': 502131, 'length': 25}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.1649, 9.4678, 4.6551, 9.4678, 4.6551, 9.5578, 4.1649, 9.5578], 'spans': [{'offset': 502069, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.7614, 9.5744, 5.0586, 9.5744, 5.0586, 9.6711, 3.7614, 9.6711], 'spans': [{'offset': 502100, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Address in Reply.', 'polygon': [1.4933, 0.6434, 2.5267, 0.6534, 2.5267, 0.8035, 1.4933, 0.7968], 'spans': [{'offset': 502908, 'length': 34}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]" -->', 'polygon': [2.9633, 0.6534, 3.6133, 0.6534, 3.6133, 0.8035, 2.9633, 0.8001], 'spans': [{'offset': 502943, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="172" -->', 'polygon': [0.8933, 0.6668, 1.1067, 0.6634, 1.1033, 0.7768, 0.8967, 0.7735], 'spans': [{'offset': 502881, 'length': 25}]}
Excluded due to y_range or header_y_range: {'content': 'it ever began. Sir, I cannot avoid saying -it is', 'polygon': [0.8833, 0.9568, 3.28, 0.9568, 3.28, 1.0668, 0.8833, 1.0735], 'spans': [{'offset': 503008, 'length': 48}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.13, 9.5683, 0.1333, 5.3409, 0.2333, 5.3409, 0.2267, 9.5683], 'spans': [{'offset': 509354, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.02, 9.5716, 0.02, 7.488, 0.1167, 7.488, 0.1167, 9.5716], 'spans': [{'offset': 509430, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.39, 9.445, 2.0733, 9.445, 2.0733, 9.6717, 1.39, 9.6717], 'spans': [{'offset': 509236, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9233, 9.5316, 1.3733, 9.535, 1.3733, 9.6216, 0.9233, 9.6183], 'spans': [{'offset': 509223, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Address in Reply." -->', 'polygon': [3.91, 0.6434, 4.9433, 0.6534, 4.94, 0.8068, 3.91, 0.7968], 'spans': [{'offset': 502958, 'length': 39}]}
Excluded due to y_range or header_y_range: {'content': '[JULY 5', 'polygon': [5.27, 0.6568, 5.73, 0.6568, 5.73, 0.7968, 5.27, 0.8001], 'spans': [{'offset': 502999, 'length': 7}]}
Excluded due to y_range or header_y_range: {'content': 'place. I am not particularly fond of dupli-', 'polygon': [3.3467, 0.9568, 5.7367, 0.9568, 5.7367, 1.0769, 3.3467, 1.0735], 'spans': [{'offset': 506171, 'length': 43}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.25, 9.4783, 4.7433, 9.4816, 4.7433, 9.5683, 4.25, 9.565], 'spans': [{'offset': 509244, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.83, 9.585, 5.1567, 9.585, 5.1567, 9.6817, 3.83, 9.6817], 'spans': [{'offset': 509275, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]" -->', 'polygon': [2.5843, 0.6834, 3.2379, 0.6834, 3.2379, 0.8401, 2.5843, 0.8401], 'spans': [{'offset': 510069, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Address in Reply.', 'polygon': [1.2071, 0.6934, 2.2342, 0.6934, 2.2308, 0.8401, 1.2038, 0.8334], 'spans': [{'offset': 510034, 'length': 34}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.5202, 0.6967, 0.8537, 0.7001, 0.8537, 0.8334, 0.5169, 0.8301], 'spans': [{'offset': 510084, 'length': 28}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT / https://hdl.handle.net/2027/uc1.32106019788238', 'polygon': [0.0167, 9.5478, 0.0167, 4.9739, 0.1134, 4.9739, 0.1134, 9.5478], 'spans': [{'offset': 515694, 'length': 82}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access\\_use#cc-zero', 'polygon': [0.1267, 9.5578, 0.1267, 5.3906, 0.2301, 5.3906, 0.2234, 9.5578], 'spans': [{'offset': 515778, 'length': 75}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3705, 9.4344, 2.0441, 9.4344, 2.0441, 9.6644, 1.3672, 9.6644], 'spans': [{'offset': 515578, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9037, 9.5211, 1.3438, 9.5244, 1.3438, 9.6111, 0.9037, 9.6078], 'spans': [{'offset': 515565, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Address in Reply.', 'polygon': [3.6681, 0.6934, 4.6918, 0.6967, 4.6918, 0.8401, 3.6681, 0.8334], 'spans': [{'offset': 515675, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="173" -->', 'polygon': [5.1219, 0.7001, 5.3353, 0.7001, 5.332, 0.8168, 5.1219, 0.8134], 'spans': [{'offset': 515648, 'length': 25}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.1649, 9.4678, 4.6551, 9.4678, 4.6551, 9.5578, 4.1649, 9.5578], 'spans': [{'offset': 515586, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.7581, 9.5744, 5.0552, 9.5744, 5.0552, 9.6711, 3.7581, 9.6711], 'spans': [{'offset': 515617, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Sessional Committees.', 'polygon': [1.3668, 0.7002, 2.6236, 0.7035, 2.6236, 0.8302, 1.3668, 0.8269], 'spans': [{'offset': 516523, 'length': 38}]}
Excluded due to y_range or header_y_range: {'content': '[COUNCIL.]" -->', 'polygon': [2.9169, 0.7002, 3.6937, 0.7002, 3.6937, 0.8435, 2.9169, 0.8435], 'spans': [{'offset': 516562, 'length': 15}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="174" -->', 'polygon': [0.9034, 0.7068, 1.0901, 0.7102, 1.0868, 0.8202, 0.9001, 0.8202], 'spans': [{'offset': 516496, 'length': 25}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.13, 9.5789, 0.1333, 5.3479, 0.2334, 5.3479, 0.2267, 9.5789], 'spans': [{'offset': 522708, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.02, 9.5855, 0.0167, 7.495, 0.1167, 7.495, 0.1167, 9.5855], 'spans': [{'offset': 522784, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3968, 9.4622, 2.0835, 9.4622, 2.0802, 9.6889, 1.3935, 9.6822], 'spans': [{'offset': 522590, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9268, 9.5422, 1.3801, 9.5455, 1.3801, 9.6355, 0.9268, 9.6322], 'spans': [{'offset': 522577, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '[JULY 9', 'polygon': [5.2538, 0.6968, 5.7172, 0.6968, 5.7172, 0.8402, 5.2538, 0.8402], 'spans': [{'offset': 516597, 'length': 7}]}
Excluded due to y_range or header_y_range: {'content': 'Imperial Honours.', 'polygon': [3.927, 0.7002, 5.0071, 0.7002, 5.0071, 0.8402, 3.927, 0.8435], 'spans': [{'offset': 516579, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.2571, 9.4922, 4.7504, 9.4922, 4.7504, 9.5822, 4.2571, 9.5822], 'spans': [{'offset': 522598, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8337, 9.5922, 5.1605, 9.5922, 5.1605, 9.6989, 3.8337, 9.6989], 'spans': [{'offset': 522629, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '[COUNCIL.]" -->', 'polygon': [2.531, 0.6835, 3.3146, 0.6835, 3.3146, 0.8301, 2.531, 0.8301], 'spans': [{'offset': 523798, 'length': 15}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Imperial Honours.', 'polygon': [1.1738, 0.6868, 2.2342, 0.6868, 2.2342, 0.8268, 1.1738, 0.8268], 'spans': [{'offset': 523763, 'length': 34}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.5802, 0.6901, 0.8937, 0.6935, 0.8903, 0.8235, 0.5802, 0.8168], 'spans': [{'offset': 523815, 'length': 28}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1267, 9.5683, 0.13, 5.4209, 0.2301, 5.4209, 0.2234, 9.5683], 'spans': [{'offset': 530221, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT', 'polygon': [0.0133, 9.5683, 0.01, 7.7413, 0.12, 7.7413, 0.1267, 9.5683], 'spans': [{'offset': 530297, 'length': 33}]}
Excluded due to y_range or header_y_range: {'content': 'Google" -->', 'polygon': [1.3672, 9.4516, 2.0441, 9.4516, 2.0441, 9.6817, 1.3672, 9.6783], 'spans': [{'offset': 530362, 'length': 11}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Digitized by', 'polygon': [0.9037, 9.535, 1.3438, 9.5383, 1.3438, 9.6283, 0.9037, 9.6216], 'spans': [{'offset': 530332, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="175" -->', 'polygon': [5.1119, 0.6801, 5.3253, 0.6801, 5.3253, 0.7968, 5.1119, 0.8001], 'spans': [{'offset': 530146, 'length': 25}]}
Excluded due to y_range or header_y_range: {'content': 'Imperial Honours.', 'polygon': [3.6714, 0.6835, 4.7385, 0.6835, 4.7385, 0.8235, 3.6714, 0.8268], 'spans': [{'offset': 530127, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.1649, 9.4816, 4.6551, 9.4816, 4.6551, 9.5716, 4.1649, 9.5716], 'spans': [{'offset': 530375, 'length': 30}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.7581, 9.5883, 5.0552, 9.5883, 5.0552, 9.685, 3.7581, 9.685], 'spans': [{'offset': 530406, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="176" -->', 'polygon': [0.8801, 0.6935, 1.0934, 0.6935, 1.0901, 0.8068, 0.8801, 0.8068], 'spans': [{'offset': 530967, 'length': 25}]}
Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Imperial Honours.', 'polygon': [1.4601, 0.6935, 2.5169, 0.6935, 2.5169, 0.8268, 1.4601, 0.8335], 'spans': [{'offset': 530994, 'length': 34}]}
Excluded due to y_range or header_y_range: {'content': '[COUNCIL.]" -->', 'polygon': [2.9036, 0.6968, 3.6803, 0.6968, 3.6803, 0.8368, 2.9036, 0.8368], 'spans': [{'offset': 531029, 'length': 15}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.13, 9.5683, 0.1333, 5.3342, 0.23, 5.3342, 0.2267, 9.5683], 'spans': [{'offset': 537315, 'length': 74}]}
