2024-10-03 15:39:08,654 - INFO - Excluded strings: ['<!-- FigureContent="Stores.', '" Per" -->', '<!-- PageHeader="Imperial Honours.', 'http://www.hathitrust.org/access use#cc-zero', 'http://www.hathitrust. org/access use#cc-zero', 'org/access', 'use#cc-zero', '/'], Excluded patterns: ['http[s]?://(?:[a-zA-Z]|[0-9]|[$-_@.&+]|[!*\\\\(\\\\),]|(?:%[0-9a-fA-F][0-9a-fA-F]))+', '<!--\\s*[a-zA-Z]+\\s*="[^"]*"\\s*-->']
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.655, 0.0167, 5.1542, 0.11, 5.1542, 0.11, 9.655], 'spans': [{'offset': 53605, 'length': 82}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0)', 'polygon': [0.1234, 9.655, 0.1234, 8.2047, 0.2167, 8.2047, 0.2167, 9.655], 'spans': [{'offset': 53738, 'length': 27}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3403, 9.5416, 2.0004, 9.5416, 2.0004, 9.7583, 1.3369, 9.755], 'spans': [{'offset': 53780, 'length': 6}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.8935, 9.6183, 1.3169, 9.6216, 1.3169, 9.715, 0.8902, 9.7083], 'spans': [{'offset': 53767, 'length': 12}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [3.0439, 0.6234, 3.6974, 0.6234, 3.6974, 0.7768, 3.0439, 0.7768], 'spans': [{'offset': 47383, 'length': 30}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': '[SEPT. 10', 'polygon': [5.1643, 0.6268, 5.6077, 0.6234, 5.6111, 0.7701, 5.1643, 0.7735], 'spans': [{'offset': 47426, 'length': 9}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'Privilege.', 'polygon': [4.1508, 0.6268, 4.7076, 0.6301, 4.7042, 0.7735, 4.1475, 0.7668], 'spans': [{'offset': 47415, 'length': 10}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'dignified position it should occupy in his esti-', 'polygon': [3.3673, 0.9235, 5.6111, 0.9235, 5.6111, 1.0468, 3.3673, 1.0468], 'spans': [{'offset': 50534, 'length': 48}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.0875, 9.5716, 4.5675, 9.5716, 4.5675, 9.6583, 4.0875, 9.6583], 'spans': [{'offset': 53788, 'length': 30}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.684, 9.675, 4.961, 9.6716, 4.961, 9.7683, 3.684, 9.7683], 'spans': [{'offset': 53819, 'length': 29}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.524, 0.7633, 3.1642, 0.76, 3.1676, 0.9067, 2.524, 0.9133], 'spans': [{'offset': 54144, 'length': 30}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Breach of" -->', 'polygon': [1.3537, 0.7667, 1.9239, 0.7733, 1.9205, 0.9133, 1.3504, 0.9067], 'spans': [{'offset': 54111, 'length': 31}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.5335, 0.78, 0.8136, 0.78, 0.8136, 0.9167, 0.5302, 0.9133], 'spans': [{'offset': 54081, 'length': 28}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.6967, 0.0167, 5.1233, 0.1134, 5.1233, 0.1134, 9.6967], 'spans': [{'offset': 57066, 'length': 82}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1234, 9.6967, 0.1267, 5.5567, 0.2267, 5.5567, 0.2234, 9.6967], 'spans': [{'offset': 57149, 'length': 74}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google" -->', 'polygon': [1.3637, 9.5767, 2.0339, 9.5767, 2.0306, 9.8033, 1.3637, 9.8], 'spans': [{'offset': 60374, 'length': 11}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Digitized by', 'polygon': [0.9036, 9.6567, 1.3537, 9.66, 1.3537, 9.7533, 0.9036, 9.75], 'spans': [{'offset': 60344, 'length': 29}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Privilege.', 'polygon': [3.8111, 0.7633, 4.3579, 0.7733, 4.3546, 0.9133, 3.8111, 0.9033], 'spans': [{'offset': 54176, 'length': 27}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': '393" -->', 'polygon': [5.0281, 0.7767, 5.2448, 0.7733, 5.2415, 0.8933, 5.0281, 0.89], 'spans': [{'offset': 54204, 'length': 8}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.1545, 9.6033, 4.6513, 9.6067, 4.6513, 9.6967, 4.1545, 9.6967], 'spans': [{'offset': 60387, 'length': 30}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.7477, 9.7133, 5.0548, 9.7133, 5.0548, 9.81, 3.7477, 9.81], 'spans': [{'offset': 60418, 'length': 29}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Breach of" -->', 'polygon': [1.8503, 0.5501, 2.4338, 0.5534, 2.4305, 0.7001, 1.8503, 0.6935], 'spans': [{'offset': 60514, 'length': 31}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="394" -->', 'polygon': [0.9768, 0.5634, 1.1969, 0.5634, 1.1969, 0.6834, 0.9735, 0.6901], 'spans': [{'offset': 60487, 'length': 25}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'Mr. DEPUTY-SPEAKER .- The honourable', 'polygon': [1.0935, 0.8501, 3.3706, 0.8435, 3.3706, 0.9535, 1.0935, 0.9602], 'spans': [{'offset': 60580, 'length': 36}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'gentleman must, of course, accept the Pre-', 'polygon': [0.9768, 0.9702, 3.3506, 0.9568, 3.3506, 1.0668, 0.9768, 1.0869], 'spans': [{'offset': 60617, 'length': 42}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.6516, 0.0167, 5.0209, 0.1134, 5.0209, 0.1134, 9.6516], 'spans': [{'offset': 63640, 'length': 82}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access\\_use#cc-zero', 'polygon': [0.1267, 9.655, 0.13, 5.4576, 0.23, 5.4576, 0.2234, 9.655], 'spans': [{'offset': 63564, 'length': 75}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3803, 9.5283, 2.0537, 9.5283, 2.0537, 9.7617, 1.3803, 9.7583], 'spans': [{'offset': 66846, 'length': 6}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9135, 9.615, 1.3569, 9.6183, 1.3536, 9.7083, 0.9135, 9.7017], 'spans': [{'offset': 66833, 'length': 12}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': '[HOUSE.]', 'polygon': [3.0706, 0.5501, 3.714, 0.5501, 3.714, 0.6968, 3.0706, 0.6968], 'spans': [{'offset': 60547, 'length': 8}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'Privilege.', 'polygon': [4.1641, 0.5501, 4.7242, 0.5534, 4.7242, 0.6935, 4.1641, 0.6901], 'spans': [{'offset': 60557, 'length': 10}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': '[SEPT. 10', 'polygon': [5.2343, 0.5501, 5.7411, 0.5501, 5.7411, 0.6901, 5.2343, 0.6935], 'spans': [{'offset': 60569, 'length': 9}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'informed us that Parliament is the highest', 'polygon': [3.414, 0.8435, 5.7344, 0.8401, 5.7344, 0.9468, 3.414, 0.9502], 'spans': [{'offset': 63724, 'length': 42}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'Court in the land. No doubt he is right, but', 'polygon': [3.424, 0.9502, 5.7411, 0.9502, 5.7377, 1.0668, 3.424, 1.0635], 'spans': [{'offset': 63767, 'length': 44}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.2041, 9.565, 4.6942, 9.565, 4.6942, 9.655, 4.2041, 9.6516], 'spans': [{'offset': 66854, 'length': 30}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.7874, 9.665, 5.1076, 9.665, 5.1076, 9.7683, 3.7874, 9.7717], 'spans': [{'offset': 66885, 'length': 29}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.5536, 0.6534, 3.1936, 0.6567, 3.1936, 0.8267, 2.5536, 0.8267], 'spans': [{'offset': 70483, 'length': 30}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Breach of" -->', 'polygon': [1.4068, 0.6667, 1.9802, 0.67, 1.9802, 0.8167, 1.4035, 0.8134], 'spans': [{'offset': 70515, 'length': 31}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.5167, 0.6767, 0.8334, 0.68, 0.8301, 0.8167, 0.51, 0.8134], 'spans': [{'offset': 67409, 'length': 28}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'that it should not be so communicated. At', 'polygon': [0.5067, 0.9734, 2.8403, 0.9734, 2.8403, 1.0834, 0.5067, 1.0801], 'spans': [{'offset': 67439, 'length': 41}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'seriously, I think, by any one. Then, with re-', 'polygon': [2.8936, 0.9734, 5.2672, 0.9734, 5.2672, 1.0934, 2.8936, 1.0934], 'spans': [{'offset': 70548, 'length': 46}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.7105, 0.0167, 5.0936, 0.1133, 5.0936, 0.1133, 9.7105], 'spans': [{'offset': 73678, 'length': 82}]}
2024-10-03 15:39:09,045 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1267, 9.7105, 0.1267, 5.5103, 0.23, 5.5103, 0.2234, 9.7105], 'spans': [{'offset': 73762, 'length': 74}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google" -->', 'polygon': [1.3935, 9.5939, 2.0702, 9.6105, 2.0602, 9.8106, 1.3835, 9.8239], 'spans': [{'offset': 73603, 'length': 11}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Digitized by', 'polygon': [0.9101, 9.6705, 1.3535, 9.6739, 1.3501, 9.7639, 0.9101, 9.7572], 'spans': [{'offset': 73573, 'length': 29}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="8:5" -->', 'polygon': [5.0705, 0.6734, 5.2838, 0.6767, 5.2838, 0.8, 5.0705, 0.7967], 'spans': [{'offset': 70444, 'length': 25}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': 'Privilege.', 'polygon': [3.8537, 0.6734, 4.4204, 0.6767, 4.4171, 0.8167, 3.8537, 0.81], 'spans': [{'offset': 70471, 'length': 10}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.1937, 9.6205, 4.6871, 9.6205, 4.6871, 9.7105, 4.1937, 9.7072], 'spans': [{'offset': 73616, 'length': 30}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.7804, 9.7272, 5.0905, 9.7272, 5.0938, 9.8239, 3.7804, 9.8239], 'spans': [{'offset': 73647, 'length': 29}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Breach of" -->', 'polygon': [1.8338, 0.7135, 2.404, 0.7168, 2.404, 0.8535, 1.8338, 0.8535], 'spans': [{'offset': 74161, 'length': 31}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="396" -->', 'polygon': [0.9836, 0.7168, 1.1937, 0.7202, 1.1903, 0.8302, 0.9836, 0.8302], 'spans': [{'offset': 74134, 'length': 25}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.6589, 0.0167, 4.9578, 0.1134, 4.9578, 0.1134, 9.6589], 'spans': [{'offset': 80469, 'length': 82}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CCO) /', 'polygon': [0.12, 9.6722, 0.12, 7.9051, 0.2401, 7.9051, 0.2401, 9.6722], 'spans': [{'offset': 80600, 'length': 29}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google" -->', 'polygon': [1.3837, 9.5422, 2.0906, 9.5422, 2.0872, 9.7755, 1.3837, 9.7689], 'spans': [{'offset': 80672, 'length': 11}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Digitized by', 'polygon': [0.9236, 9.6255, 1.3837, 9.6288, 1.3837, 9.7189, 0.9236, 9.7155], 'spans': [{'offset': 80642, 'length': 29}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '[SEPT. 10', 'polygon': [5.2281, 0.7102, 5.8183, 0.7035, 5.8183, 0.8402, 5.2281, 0.8469], 'spans': [{'offset': 74260, 'length': 9}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [3.0642, 0.7068, 3.7044, 0.7102, 3.7044, 0.8569, 3.0642, 0.8535], 'spans': [{'offset': 74194, 'length': 30}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Privilege." -->', 'polygon': [4.1678, 0.7135, 4.728, 0.7168, 4.728, 0.8502, 4.1678, 0.8469], 'spans': [{'offset': 74226, 'length': 32}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.2778, 9.5755, 4.7713, 9.5755, 4.7713, 9.6655, 4.2778, 9.6622], 'spans': [{'offset': 80685, 'length': 30}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8511, 9.6822, 5.1848, 9.6822, 5.1848, 9.7822, 3.8511, 9.7822], 'spans': [{'offset': 80716, 'length': 29}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.6933, 0.6867, 3.3367, 0.6867, 3.3367, 0.8434, 2.6933, 0.8434], 'spans': [{'offset': 87382, 'length': 30}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.5933, 0.6934, 0.9667, 0.6934, 0.96, 0.8367, 0.59, 0.82], 'spans': [{'offset': 81247, 'length': 28}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Breach of" -->', 'polygon': [1.55, 0.6967, 2.1267, 0.6967, 2.1233, 0.84, 1.55, 0.8334], 'spans': [{'offset': 87414, 'length': 31}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0133, 9.7005, 0.0133, 5.0303, 0.1267, 5.0303, 0.12, 9.7005], 'spans': [{'offset': 87447, 'length': 82}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access\\_use#cc-zero', 'polygon': [0.12, 9.7139, 0.1233, 5.467, 0.2433, 5.467, 0.24, 9.7139], 'spans': [{'offset': 87531, 'length': 75}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google" -->', 'polygon': [1.3933, 9.5839, 2.08, 9.5839, 2.0767, 9.8139, 1.39, 9.8072], 'spans': [{'offset': 87268, 'length': 11}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Digitized by', 'polygon': [0.9233, 9.6672, 1.3767, 9.6705, 1.3733, 9.7639, 0.9233, 9.7606], 'spans': [{'offset': 87238, 'length': 29}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': 'Privilege.', 'polygon': [3.9967, 0.6934, 4.55, 0.6967, 4.55, 0.8334, 3.9967, 0.83], 'spans': [{'offset': 87370, 'length': 10}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="397" -->', 'polygon': [5.2, 0.7, 5.4167, 0.7, 5.4133, 0.8167, 5.2, 0.8134], 'spans': [{'offset': 87343, 'length': 25}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.25, 9.6172, 4.7433, 9.6172, 4.7433, 9.7072, 4.25, 9.7072], 'spans': [{'offset': 87281, 'length': 30}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8233, 9.7172, 5.1533, 9.7172, 5.1533, 9.8239, 3.8233, 9.8239], 'spans': [{'offset': 87312, 'length': 29}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Breach of" -->', 'polygon': [1.8067, 0.7635, 2.3833, 0.7668, 2.3833, 0.9069, 1.8067, 0.9069], 'spans': [{'offset': 87894, 'length': 31}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="398" -->', 'polygon': [0.9567, 0.7668, 1.1833, 0.7702, 1.18, 0.8902, 0.9567, 0.8902], 'spans': [{'offset': 87867, 'length': 25}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.6655, 0.0167, 5.0578, 0.1133, 5.0578, 0.1133, 9.6655], 'spans': [{'offset': 93807, 'length': 82}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access\\_use#cc-zero', 'polygon': [0.1233, 9.6655, 0.1267, 5.4946, 0.2333, 5.4946, 0.2267, 9.6655], 'spans': [{'offset': 93891, 'length': 75}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google" -->', 'polygon': [1.38, 9.5455, 2.05, 9.5455, 2.05, 9.7755, 1.3767, 9.7722], 'spans': [{'offset': 93732, 'length': 11}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Digitized by', 'polygon': [0.91, 9.6288, 1.35, 9.6355, 1.35, 9.7255, 0.91, 9.7189], 'spans': [{'offset': 93702, 'length': 29}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Privilege." -->', 'polygon': [4.1367, 0.7502, 4.7033, 0.7535, 4.7, 0.8969, 4.1367, 0.8969], 'spans': [{'offset': 87959, 'length': 32}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[SEPT. 10" -->', 'polygon': [5.1833, 0.7502, 5.72, 0.7502, 5.72, 0.8869, 5.1833, 0.8869], 'spans': [{'offset': 87993, 'length': 31}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [3.0533, 0.7535, 3.6833, 0.7535, 3.6833, 0.9035, 3.0533, 0.9035], 'spans': [{'offset': 87927, 'length': 30}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.1867, 9.5788, 4.6767, 9.5788, 4.6767, 9.6689, 4.1867, 9.6655], 'spans': [{'offset': 93745, 'length': 30}]}
2024-10-03 15:39:09,046 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.77, 9.6789, 5.0833, 9.6755, 5.0833, 9.7822, 3.77, 9.7856], 'spans': [{'offset': 93776, 'length': 29}]}
2024-10-03 15:39:09,047 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="President Mckinley :', 'polygon': [1.0303, 0.8268, 2.274, 0.8334, 2.274, 0.9801, 1.0303, 0.9668], 'spans': [{'offset': 94838, 'length': 37}]}
2024-10-03 15:39:09,047 - INFO - Excluded due to y_range or header_y_range: {'content': '[COUNCIL.]" -->', 'polygon': [2.4374, 0.8434, 3.2776, 0.8401, 3.2776, 0.9868, 2.4374, 0.9901], 'spans': [{'offset': 94876, 'length': 15}]}
2024-10-03 15:39:09,047 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.5335, 0.8468, 0.8302, 0.8468, 0.8269, 0.9834, 0.5335, 0.9834], 'spans': [{'offset': 94808, 'length': 28}]}
2024-10-03 15:39:09,047 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.7244, 0.0167, 5.1506, 0.1134, 5.1506, 0.1134, 9.7244], 'spans': [{'offset': 101177, 'length': 82}]}
2024-10-03 15:39:09,047 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1234, 9.7311, 0.1267, 5.5873, 0.2267, 5.5873, 0.2201, 9.7311], 'spans': [{'offset': 101102, 'length': 74}]}
2024-10-03 15:39:09,047 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google" -->', 'polygon': [1.3637, 9.6044, 2.0339, 9.6044, 2.0306, 9.8311, 1.3637, 9.8278], 'spans': [{'offset': 101027, 'length': 11}]}
2024-10-03 15:39:09,047 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Digitized by', 'polygon': [0.9036, 9.6878, 1.3404, 9.6911, 1.3404, 9.7811, 0.9036, 9.7744], 'spans': [{'offset': 100997, 'length': 29}]}
2024-10-03 15:39:09,047 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Attempted Assassination. 399" -->', 'polygon': [3.411, 0.8301, 5.2715, 0.8234, 5.2748, 0.9601, 3.411, 0.9801], 'spans': [{'offset': 94893, 'length': 50}]}
2024-10-03 15:39:09,047 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.1545, 9.6344, 4.6447, 9.6378, 4.6413, 9.7278, 4.1545, 9.7244], 'spans': [{'offset': 101040, 'length': 30}]}
2024-10-03 15:39:09,047 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.7444, 9.7411, 5.0481, 9.7411, 5.0481, 9.8378, 3.7444, 9.8378], 'spans': [{'offset': 101071, 'length': 29}]}
